Ref,Val,Package,PosX,PosY,Rot,Side
"SD1","MICRO-SD-CARD-SOCKET-9P_ST-TF-003A_","MICRO-SD9+4P-SMD-16.1X14.5X1.85MM",174.675800,-199.110600,0.000000,bottom
